image_id,width,height,aspect_ratio,area,num_annotations
2274,640,640,1.0,409600,5
2275,640,640,1.0,409600,5
2276,640,640,1.0,409600,1
2277,640,640,1.0,409600,4
2278,640,640,1.0,409600,1
2279,640,640,1.0,409600,1
2280,640,640,1.0,409600,4
2281,640,640,1.0,409600,7
2282,640,640,1.0,409600,1
2283,640,640,1.0,409600,1
2284,640,640,1.0,409600,3
2285,640,640,1.0,409600,1
2286,640,640,1.0,409600,1
2287,640,640,1.0,409600,2
2288,640,640,1.0,409600,1
2289,640,640,1.0,409600,1
2290,640,640,1.0,409600,3
2291,640,640,1.0,409600,5
2292,640,640,1.0,409600,1
2293,640,640,1.0,409600,1
2294,640,640,1.0,409600,6
2295,640,640,1.0,409600,1
2296,640,640,1.0,409600,5
2297,640,640,1.0,409600,1
2298,640,640,1.0,409600,1
2299,640,640,1.0,409600,2
2300,640,640,1.0,409600,3
2301,640,640,1.0,409600,2
2302,640,640,1.0,409600,6
2303,640,640,1.0,409600,9
2304,640,640,1.0,409600,1
2305,640,640,1.0,409600,1
2306,640,640,1.0,409600,1
2307,640,640,1.0,409600,4
2308,640,640,1.0,409600,1
2309,640,640,1.0,409600,1
2310,640,640,1.0,409600,1
2311,640,640,1.0,409600,3
2312,640,640,1.0,409600,1
2313,640,640,1.0,409600,6
2314,640,640,1.0,409600,2
2315,640,640,1.0,409600,1
2316,640,640,1.0,409600,1
2317,640,640,1.0,409600,3
2318,640,640,1.0,409600,1
2319,640,640,1.0,409600,1
2320,640,640,1.0,409600,3
2321,640,640,1.0,409600,5
2322,640,640,1.0,409600,1
2323,640,640,1.0,409600,8
2324,640,640,1.0,409600,1
2325,640,640,1.0,409600,2
2326,640,640,1.0,409600,3
2327,640,640,1.0,409600,1
2328,640,640,1.0,409600,1
2329,640,640,1.0,409600,1
2330,640,640,1.0,409600,3
2331,640,640,1.0,409600,3
2332,640,640,1.0,409600,1
2333,640,640,1.0,409600,2
2334,640,640,1.0,409600,3
2335,640,640,1.0,409600,2
2336,640,640,1.0,409600,1
2337,640,640,1.0,409600,7
2338,640,640,1.0,409600,10
2339,640,640,1.0,409600,1
2340,640,640,1.0,409600,2
2341,640,640,1.0,409600,4
2342,640,640,1.0,409600,1
2343,640,640,1.0,409600,6
2344,640,640,1.0,409600,1
2345,640,640,1.0,409600,8
2346,640,640,1.0,409600,1
2347,640,640,1.0,409600,1
2348,640,640,1.0,409600,1
2349,640,640,1.0,409600,1
2350,640,640,1.0,409600,1
2351,640,640,1.0,409600,1
2352,640,640,1.0,409600,1
2353,640,640,1.0,409600,2
2354,640,640,1.0,409600,1
2355,640,640,1.0,409600,1
2356,640,640,1.0,409600,3
2357,640,640,1.0,409600,1
2358,640,640,1.0,409600,1
2359,640,640,1.0,409600,6
2360,640,640,1.0,409600,1
2361,640,640,1.0,409600,1
2362,640,640,1.0,409600,1
2363,640,640,1.0,409600,2
2364,640,640,1.0,409600,1
2365,640,640,1.0,409600,1
2366,640,640,1.0,409600,1
2367,640,640,1.0,409600,3
2368,640,640,1.0,409600,2
2369,640,640,1.0,409600,1
2370,640,640,1.0,409600,1
2371,640,640,1.0,409600,2
2372,640,640,1.0,409600,1
2373,640,640,1.0,409600,1
2374,640,640,1.0,409600,1
2375,640,640,1.0,409600,1
2376,640,640,1.0,409600,1
2377,640,640,1.0,409600,1
2378,640,640,1.0,409600,1
2379,640,640,1.0,409600,1
2380,640,640,1.0,409600,2
2381,640,640,1.0,409600,3
2382,640,640,1.0,409600,2
2383,640,640,1.0,409600,1
2384,640,640,1.0,409600,5
2385,640,640,1.0,409600,1
2386,640,640,1.0,409600,2
2387,640,640,1.0,409600,1
2388,640,640,1.0,409600,1
2389,640,640,1.0,409600,4
2390,640,640,1.0,409600,1
2391,640,640,1.0,409600,1
2392,640,640,1.0,409600,1
2393,640,640,1.0,409600,2
2394,640,640,1.0,409600,2
2395,640,640,1.0,409600,1
2396,640,640,1.0,409600,2
2397,640,640,1.0,409600,1
2398,640,640,1.0,409600,1
2399,640,640,1.0,409600,3
2400,640,640,1.0,409600,2
2401,640,640,1.0,409600,1
2402,640,640,1.0,409600,1
2403,640,640,1.0,409600,1
2404,640,640,1.0,409600,1
2405,640,640,1.0,409600,2
2406,640,640,1.0,409600,1
2407,640,640,1.0,409600,1
2408,640,640,1.0,409600,3
2409,640,640,1.0,409600,1
2410,640,640,1.0,409600,1
2411,640,640,1.0,409600,5
2412,640,640,1.0,409600,3
2413,640,640,1.0,409600,2
2414,640,640,1.0,409600,3
2415,640,640,1.0,409600,1
2416,640,640,1.0,409600,1
2417,640,640,1.0,409600,1
2418,640,640,1.0,409600,1
2419,640,640,1.0,409600,2
2420,640,640,1.0,409600,1
2421,640,640,1.0,409600,2
2422,640,640,1.0,409600,1
2423,640,640,1.0,409600,2
2424,640,640,1.0,409600,1
2425,640,640,1.0,409600,1
2426,640,640,1.0,409600,2
2427,640,640,1.0,409600,1
2428,640,640,1.0,409600,2
2429,640,640,1.0,409600,4
2430,640,640,1.0,409600,1
2431,640,640,1.0,409600,2
2432,640,640,1.0,409600,9
2433,640,640,1.0,409600,1
2434,640,640,1.0,409600,2
2435,640,640,1.0,409600,2
2436,640,640,1.0,409600,1
2437,640,640,1.0,409600,3
2438,640,640,1.0,409600,2
2439,640,640,1.0,409600,1
2440,640,640,1.0,409600,1
2441,640,640,1.0,409600,2
2442,640,640,1.0,409600,1
2443,640,640,1.0,409600,1
2444,640,640,1.0,409600,1
2445,640,640,1.0,409600,2
2446,640,640,1.0,409600,3
2447,640,640,1.0,409600,4
2448,640,640,1.0,409600,1
2449,640,640,1.0,409600,2
2450,640,640,1.0,409600,3
2451,640,640,1.0,409600,2
2452,640,640,1.0,409600,3
2453,640,640,1.0,409600,1
2454,640,640,1.0,409600,2
2455,640,640,1.0,409600,2
2456,640,640,1.0,409600,1
2457,640,640,1.0,409600,1
2458,640,640,1.0,409600,4
2459,640,640,1.0,409600,1
2460,640,640,1.0,409600,1
2461,640,640,1.0,409600,1
2462,640,640,1.0,409600,1
2463,640,640,1.0,409600,3
2464,640,640,1.0,409600,4
2465,640,640,1.0,409600,1
2466,640,640,1.0,409600,1
2467,640,640,1.0,409600,1
2468,640,640,1.0,409600,1
2469,640,640,1.0,409600,1
2470,640,640,1.0,409600,3
2471,640,640,1.0,409600,1
2472,640,640,1.0,409600,2
2473,640,640,1.0,409600,1
2474,640,640,1.0,409600,2
2475,640,640,1.0,409600,13
2476,640,640,1.0,409600,1
2477,640,640,1.0,409600,1
2478,640,640,1.0,409600,1
2479,640,640,1.0,409600,1
2480,640,640,1.0,409600,1
2481,640,640,1.0,409600,1
2482,640,640,1.0,409600,1
2483,640,640,1.0,409600,1
2484,640,640,1.0,409600,2
2485,640,640,1.0,409600,1
2486,640,640,1.0,409600,1
2487,640,640,1.0,409600,4
2488,640,640,1.0,409600,3
2489,640,640,1.0,409600,1
2490,640,640,1.0,409600,1
2491,640,640,1.0,409600,3
2492,640,640,1.0,409600,2
2493,640,640,1.0,409600,1
2494,640,640,1.0,409600,1
2495,640,640,1.0,409600,1
2496,640,640,1.0,409600,3
2497,640,640,1.0,409600,1
2498,640,640,1.0,409600,1
2499,640,640,1.0,409600,7
2500,640,640,1.0,409600,2
2501,640,640,1.0,409600,1
2502,640,640,1.0,409600,2
2503,640,640,1.0,409600,1
2504,640,640,1.0,409600,1
2505,640,640,1.0,409600,1
2506,640,640,1.0,409600,1
2507,640,640,1.0,409600,1
2508,640,640,1.0,409600,3
2509,640,640,1.0,409600,4
2510,640,640,1.0,409600,3
2511,640,640,1.0,409600,1
2512,640,640,1.0,409600,1
2513,640,640,1.0,409600,1
2514,640,640,1.0,409600,4
2515,640,640,1.0,409600,2
2516,640,640,1.0,409600,5
2517,640,640,1.0,409600,2
2518,640,640,1.0,409600,2
2519,640,640,1.0,409600,2
2520,640,640,1.0,409600,1
2521,640,640,1.0,409600,1
2522,640,640,1.0,409600,1
2523,640,640,1.0,409600,1
2524,640,640,1.0,409600,1
2525,640,640,1.0,409600,1
2526,640,640,1.0,409600,4
2527,640,640,1.0,409600,2
2528,640,640,1.0,409600,1
2529,640,640,1.0,409600,1
2530,640,640,1.0,409600,1
2531,640,640,1.0,409600,1
2532,640,640,1.0,409600,2
2533,640,640,1.0,409600,3
2534,640,640,1.0,409600,2
2535,640,640,1.0,409600,5
2536,640,640,1.0,409600,1
2537,640,640,1.0,409600,1
2538,640,640,1.0,409600,1
2539,640,640,1.0,409600,1
2540,640,640,1.0,409600,1
2541,640,640,1.0,409600,2
2542,640,640,1.0,409600,5
2543,640,640,1.0,409600,1
2544,640,640,1.0,409600,5
2545,640,640,1.0,409600,2
2546,640,640,1.0,409600,6
2547,640,640,1.0,409600,1
2548,640,640,1.0,409600,1
2549,640,640,1.0,409600,1
2550,640,640,1.0,409600,1
2551,640,640,1.0,409600,1
2552,640,640,1.0,409600,3
2553,640,640,1.0,409600,1
2554,640,640,1.0,409600,1
2555,640,640,1.0,409600,3
2556,640,640,1.0,409600,1
2557,640,640,1.0,409600,1
2558,640,640,1.0,409600,1
2559,640,640,1.0,409600,1
2560,640,640,1.0,409600,1
2561,640,640,1.0,409600,3
2562,640,640,1.0,409600,1
2563,640,640,1.0,409600,2
2564,640,640,1.0,409600,5
2565,640,640,1.0,409600,1
2566,640,640,1.0,409600,1
2567,640,640,1.0,409600,2
2568,640,640,1.0,409600,1
2569,640,640,1.0,409600,1
2570,640,640,1.0,409600,1
2571,640,640,1.0,409600,1
2572,640,640,1.0,409600,2
2573,640,640,1.0,409600,1
2574,640,640,1.0,409600,1
2575,640,640,1.0,409600,1
2576,640,640,1.0,409600,2
2577,640,640,1.0,409600,1
2578,640,640,1.0,409600,4
2579,640,640,1.0,409600,1
2580,640,640,1.0,409600,2
2581,640,640,1.0,409600,1
2582,640,640,1.0,409600,1
2583,640,640,1.0,409600,2
2584,640,640,1.0,409600,1
2585,640,640,1.0,409600,2
2586,640,640,1.0,409600,1
2587,640,640,1.0,409600,1
2588,640,640,1.0,409600,2
2589,640,640,1.0,409600,1
2590,640,640,1.0,409600,1
2591,640,640,1.0,409600,2
2592,640,640,1.0,409600,1
2593,640,640,1.0,409600,1
2594,640,640,1.0,409600,1
2595,640,640,1.0,409600,3
2596,640,640,1.0,409600,1
2597,640,640,1.0,409600,1
2598,640,640,1.0,409600,1
2599,640,640,1.0,409600,1
2600,640,640,1.0,409600,1
2601,640,640,1.0,409600,2
2602,640,640,1.0,409600,1
2603,640,640,1.0,409600,1
2604,640,640,1.0,409600,3
2605,640,640,1.0,409600,6
2606,640,640,1.0,409600,1
2607,640,640,1.0,409600,1
2608,640,640,1.0,409600,1
2609,640,640,1.0,409600,2
2610,640,640,1.0,409600,1
2611,640,640,1.0,409600,1
2612,640,640,1.0,409600,2
2613,640,640,1.0,409600,1
2614,640,640,1.0,409600,1
2615,640,640,1.0,409600,9
2616,640,640,1.0,409600,1
2617,640,640,1.0,409600,1
2618,640,640,1.0,409600,3
2619,640,640,1.0,409600,1
2620,640,640,1.0,409600,2
2621,640,640,1.0,409600,1
2622,640,640,1.0,409600,3
2623,640,640,1.0,409600,1
2624,640,640,1.0,409600,1
2625,640,640,1.0,409600,1
2626,640,640,1.0,409600,1
2627,640,640,1.0,409600,1
2628,640,640,1.0,409600,2
2629,640,640,1.0,409600,1
2630,640,640,1.0,409600,2
2631,640,640,1.0,409600,1
2632,640,640,1.0,409600,1
2633,640,640,1.0,409600,1
2634,640,640,1.0,409600,5
2635,640,640,1.0,409600,1
2636,640,640,1.0,409600,1
2637,640,640,1.0,409600,1
2638,640,640,1.0,409600,1
2639,640,640,1.0,409600,1
2640,640,640,1.0,409600,4
2641,640,640,1.0,409600,2
2642,640,640,1.0,409600,4
2643,640,640,1.0,409600,2
2644,640,640,1.0,409600,1
2645,640,640,1.0,409600,6
2646,640,640,1.0,409600,1
2647,640,640,1.0,409600,5
2648,640,640,1.0,409600,2
2649,640,640,1.0,409600,1
2650,640,640,1.0,409600,1
2651,640,640,1.0,409600,1
2652,640,640,1.0,409600,1
2653,640,640,1.0,409600,1
2654,640,640,1.0,409600,3
2655,640,640,1.0,409600,1
2656,640,640,1.0,409600,3
2657,640,640,1.0,409600,2
2658,640,640,1.0,409600,1
2659,640,640,1.0,409600,1
2660,640,640,1.0,409600,2
2661,640,640,1.0,409600,1
2662,640,640,1.0,409600,2
2663,640,640,1.0,409600,1
2664,640,640,1.0,409600,2
2665,640,640,1.0,409600,1
2666,640,640,1.0,409600,1
2667,640,640,1.0,409600,1
2668,640,640,1.0,409600,1
2669,640,640,1.0,409600,1
2670,640,640,1.0,409600,1
2671,640,640,1.0,409600,1
2672,640,640,1.0,409600,1
2673,640,640,1.0,409600,3
2674,640,640,1.0,409600,1
2675,640,640,1.0,409600,1
2676,640,640,1.0,409600,4
2677,640,640,1.0,409600,1
2678,640,640,1.0,409600,6
2679,640,640,1.0,409600,1
2680,640,640,1.0,409600,2
2681,640,640,1.0,409600,1
2682,640,640,1.0,409600,2
2683,640,640,1.0,409600,2
2684,640,640,1.0,409600,1
2685,640,640,1.0,409600,2
2686,640,640,1.0,409600,1
2687,640,640,1.0,409600,5
2688,640,640,1.0,409600,1
2689,640,640,1.0,409600,1
2690,640,640,1.0,409600,1
2691,640,640,1.0,409600,1
2692,640,640,1.0,409600,1
2693,640,640,1.0,409600,1
2694,640,640,1.0,409600,1
2695,640,640,1.0,409600,1
2696,640,640,1.0,409600,1
2697,640,640,1.0,409600,2
2698,640,640,1.0,409600,1
2699,640,640,1.0,409600,1
2700,640,640,1.0,409600,1
2701,640,640,1.0,409600,2
2702,640,640,1.0,409600,1
2703,640,640,1.0,409600,1
2704,640,640,1.0,409600,3
2705,640,640,1.0,409600,1
2706,640,640,1.0,409600,1
2707,640,640,1.0,409600,1
2708,640,640,1.0,409600,1
2709,640,640,1.0,409600,1
2710,640,640,1.0,409600,1
2711,640,640,1.0,409600,1
2712,640,640,1.0,409600,1
2713,640,640,1.0,409600,2
2714,640,640,1.0,409600,2
2715,640,640,1.0,409600,1
2716,640,640,1.0,409600,1
2717,640,640,1.0,409600,2
2718,640,640,1.0,409600,4
2719,640,640,1.0,409600,1
2720,640,640,1.0,409600,1
2721,640,640,1.0,409600,1
2722,640,640,1.0,409600,2
2723,640,640,1.0,409600,3
2724,640,640,1.0,409600,1
2725,640,640,1.0,409600,1
2726,640,640,1.0,409600,2
2727,640,640,1.0,409600,2
2728,640,640,1.0,409600,4
2729,640,640,1.0,409600,3
2730,640,640,1.0,409600,1
2731,640,640,1.0,409600,2
2732,640,640,1.0,409600,1
2733,640,640,1.0,409600,2
2734,640,640,1.0,409600,1
2735,640,640,1.0,409600,1
2736,640,640,1.0,409600,6
2737,640,640,1.0,409600,2
2738,640,640,1.0,409600,1
2739,640,640,1.0,409600,3
2740,640,640,1.0,409600,1
2741,640,640,1.0,409600,5
2742,640,640,1.0,409600,1
2743,640,640,1.0,409600,2
2744,640,640,1.0,409600,1
2745,640,640,1.0,409600,1
2746,640,640,1.0,409600,2
2747,640,640,1.0,409600,1
2748,640,640,1.0,409600,1
2749,640,640,1.0,409600,1
2750,640,640,1.0,409600,1
2751,640,640,1.0,409600,5
2752,640,640,1.0,409600,1
2753,640,640,1.0,409600,6
2754,640,640,1.0,409600,3
2755,640,640,1.0,409600,3
2756,640,640,1.0,409600,1
2757,640,640,1.0,409600,2
2758,640,640,1.0,409600,2
2759,640,640,1.0,409600,2
2760,640,640,1.0,409600,5
2761,640,640,1.0,409600,3
2762,640,640,1.0,409600,3
2763,640,640,1.0,409600,2
2764,640,640,1.0,409600,1
2765,640,640,1.0,409600,1
2766,640,640,1.0,409600,1
2767,640,640,1.0,409600,1
2768,640,640,1.0,409600,2
2769,640,640,1.0,409600,1
2770,640,640,1.0,409600,3
2771,640,640,1.0,409600,2
2772,640,640,1.0,409600,2
2773,640,640,1.0,409600,1
2774,640,640,1.0,409600,10
2775,640,640,1.0,409600,3
2776,640,640,1.0,409600,1
2777,640,640,1.0,409600,3
2778,640,640,1.0,409600,3
2779,640,640,1.0,409600,2
2780,640,640,1.0,409600,1
2781,640,640,1.0,409600,1
2782,640,640,1.0,409600,3
2783,640,640,1.0,409600,1
2784,640,640,1.0,409600,1
2785,640,640,1.0,409600,2
2786,640,640,1.0,409600,1
2787,640,640,1.0,409600,1
2788,640,640,1.0,409600,4
2789,640,640,1.0,409600,1
2790,640,640,1.0,409600,1
2791,640,640,1.0,409600,1
2792,640,640,1.0,409600,1
2793,640,640,1.0,409600,1
2794,640,640,1.0,409600,3
2795,640,640,1.0,409600,3
2796,640,640,1.0,409600,1
2797,640,640,1.0,409600,2
2798,640,640,1.0,409600,1
2799,640,640,1.0,409600,1
2800,640,640,1.0,409600,5
2801,640,640,1.0,409600,1
2802,640,640,1.0,409600,4
2803,640,640,1.0,409600,1
2804,640,640,1.0,409600,1
2805,640,640,1.0,409600,2
2806,640,640,1.0,409600,5
2807,640,640,1.0,409600,2
2808,640,640,1.0,409600,1
2809,640,640,1.0,409600,2
2810,640,640,1.0,409600,5
2811,640,640,1.0,409600,1
2812,640,640,1.0,409600,3
2813,640,640,1.0,409600,1
2814,640,640,1.0,409600,1
2815,640,640,1.0,409600,1
2816,640,640,1.0,409600,1
2817,640,640,1.0,409600,1
2818,640,640,1.0,409600,1
2819,640,640,1.0,409600,1
2820,640,640,1.0,409600,3
2821,640,640,1.0,409600,1
2822,640,640,1.0,409600,1
2823,640,640,1.0,409600,1
2824,640,640,1.0,409600,3
2825,640,640,1.0,409600,6
2826,640,640,1.0,409600,1
2827,640,640,1.0,409600,1
2828,640,640,1.0,409600,1
2829,640,640,1.0,409600,9
2830,640,640,1.0,409600,3
2831,640,640,1.0,409600,3
2832,640,640,1.0,409600,1
2833,640,640,1.0,409600,2
2834,640,640,1.0,409600,2
2835,640,640,1.0,409600,2
2836,640,640,1.0,409600,8
2837,640,640,1.0,409600,1
2838,640,640,1.0,409600,1
2839,640,640,1.0,409600,1
2840,640,640,1.0,409600,1
2841,640,640,1.0,409600,3
2842,640,640,1.0,409600,1
2843,640,640,1.0,409600,12
2844,640,640,1.0,409600,1
2845,640,640,1.0,409600,1
2846,640,640,1.0,409600,4
2847,640,640,1.0,409600,7
2848,640,640,1.0,409600,2
2849,640,640,1.0,409600,1
2850,640,640,1.0,409600,2
2851,640,640,1.0,409600,1
2852,640,640,1.0,409600,1
2853,640,640,1.0,409600,3
2854,640,640,1.0,409600,3
2855,640,640,1.0,409600,1
2856,640,640,1.0,409600,3
2857,640,640,1.0,409600,1
2858,640,640,1.0,409600,1
2859,640,640,1.0,409600,1
2860,640,640,1.0,409600,1
2861,640,640,1.0,409600,1
2862,640,640,1.0,409600,2
2863,640,640,1.0,409600,1
2864,640,640,1.0,409600,1
2865,640,640,1.0,409600,2
2866,640,640,1.0,409600,1
2867,640,640,1.0,409600,3
2868,640,640,1.0,409600,1
2869,640,640,1.0,409600,1
2870,640,640,1.0,409600,2
2871,640,640,1.0,409600,3
2872,640,640,1.0,409600,2
2873,640,640,1.0,409600,1
2874,640,640,1.0,409600,1
2875,640,640,1.0,409600,3
2876,640,640,1.0,409600,1
2877,640,640,1.0,409600,1
2878,640,640,1.0,409600,1
2879,640,640,1.0,409600,1
2880,640,640,1.0,409600,3
2881,640,640,1.0,409600,1
2882,640,640,1.0,409600,1
2883,640,640,1.0,409600,1
2884,640,640,1.0,409600,1
2885,640,640,1.0,409600,1
2886,640,640,1.0,409600,1
2887,640,640,1.0,409600,5
2888,640,640,1.0,409600,2
2889,640,640,1.0,409600,1
2890,640,640,1.0,409600,1
2891,640,640,1.0,409600,1
2892,640,640,1.0,409600,5
2893,640,640,1.0,409600,1
2894,640,640,1.0,409600,1
2895,640,640,1.0,409600,1
2896,640,640,1.0,409600,5
2897,640,640,1.0,409600,3
2898,640,640,1.0,409600,4
2899,640,640,1.0,409600,1
2900,640,640,1.0,409600,1
2901,640,640,1.0,409600,1
2902,640,640,1.0,409600,1
2903,640,640,1.0,409600,1
2904,640,640,1.0,409600,5
2905,640,640,1.0,409600,1
2906,640,640,1.0,409600,1
2907,640,640,1.0,409600,2
2908,640,640,1.0,409600,1
2909,640,640,1.0,409600,6
2910,640,640,1.0,409600,2
2911,640,640,1.0,409600,1
2912,640,640,1.0,409600,1
2913,640,640,1.0,409600,1
2914,640,640,1.0,409600,3
2915,640,640,1.0,409600,1
2916,640,640,1.0,409600,1
2917,640,640,1.0,409600,6
2918,640,640,1.0,409600,2
2919,640,640,1.0,409600,2
2920,640,640,1.0,409600,1
2921,640,640,1.0,409600,1
2922,640,640,1.0,409600,2
2923,640,640,1.0,409600,1
2924,640,640,1.0,409600,1
2925,640,640,1.0,409600,1
2926,640,640,1.0,409600,2
2927,640,640,1.0,409600,6
2928,640,640,1.0,409600,1
2929,640,640,1.0,409600,1
2930,640,640,1.0,409600,3
2931,640,640,1.0,409600,2
2932,640,640,1.0,409600,1
2933,640,640,1.0,409600,1
2934,640,640,1.0,409600,1
2935,640,640,1.0,409600,1
2936,640,640,1.0,409600,1
2937,640,640,1.0,409600,1
2938,640,640,1.0,409600,1
2939,640,640,1.0,409600,1
2940,640,640,1.0,409600,4
2941,640,640,1.0,409600,1
2942,640,640,1.0,409600,1
2943,640,640,1.0,409600,1
2944,640,640,1.0,409600,2
2945,640,640,1.0,409600,1
2946,640,640,1.0,409600,1
2947,640,640,1.0,409600,1
2948,640,640,1.0,409600,1
2949,640,640,1.0,409600,3
2950,640,640,1.0,409600,1
2951,640,640,1.0,409600,3
2952,640,640,1.0,409600,1
2953,640,640,1.0,409600,1
2954,640,640,1.0,409600,6
2955,640,640,1.0,409600,3
2956,640,640,1.0,409600,1
2957,640,640,1.0,409600,1
2958,640,640,1.0,409600,2
2959,640,640,1.0,409600,3
2960,640,640,1.0,409600,1
2961,640,640,1.0,409600,1
2962,640,640,1.0,409600,1
2963,640,640,1.0,409600,1
2964,640,640,1.0,409600,1
2965,640,640,1.0,409600,1
2966,640,640,1.0,409600,2
2967,640,640,1.0,409600,3
2968,640,640,1.0,409600,1
2969,640,640,1.0,409600,3
2970,640,640,1.0,409600,1
2971,640,640,1.0,409600,1
2972,640,640,1.0,409600,6
2973,640,640,1.0,409600,1
2974,640,640,1.0,409600,1
2975,640,640,1.0,409600,3
2976,640,640,1.0,409600,1
2977,640,640,1.0,409600,1
2978,640,640,1.0,409600,3
2979,640,640,1.0,409600,3
2980,640,640,1.0,409600,1
2981,640,640,1.0,409600,2
2982,640,640,1.0,409600,1
2983,640,640,1.0,409600,1
2984,640,640,1.0,409600,1
2985,640,640,1.0,409600,3
2986,640,640,1.0,409600,1
2987,640,640,1.0,409600,1
2988,640,640,1.0,409600,2
2989,640,640,1.0,409600,1
2990,640,640,1.0,409600,2
2991,640,640,1.0,409600,1
2992,640,640,1.0,409600,2
2993,640,640,1.0,409600,1
2994,640,640,1.0,409600,3
2995,640,640,1.0,409600,6
2996,640,640,1.0,409600,1
2997,640,640,1.0,409600,1
2998,640,640,1.0,409600,1
2999,640,640,1.0,409600,1
3000,640,640,1.0,409600,3
3001,640,640,1.0,409600,3
3002,640,640,1.0,409600,2
3003,640,640,1.0,409600,2
3004,640,640,1.0,409600,1
3005,640,640,1.0,409600,1
3006,640,640,1.0,409600,4
3007,640,640,1.0,409600,2
3008,640,640,1.0,409600,2
3009,640,640,1.0,409600,1
3010,640,640,1.0,409600,2
3011,640,640,1.0,409600,1
3012,640,640,1.0,409600,1
3013,640,640,1.0,409600,1
3014,640,640,1.0,409600,1
3015,640,640,1.0,409600,2
3016,640,640,1.0,409600,1
3017,640,640,1.0,409600,1
3018,640,640,1.0,409600,3
3019,640,640,1.0,409600,1
3020,640,640,1.0,409600,1
3021,640,640,1.0,409600,1
3022,640,640,1.0,409600,1
3023,640,640,1.0,409600,2
3024,640,640,1.0,409600,1
3025,640,640,1.0,409600,2
3026,640,640,1.0,409600,2
3027,640,640,1.0,409600,4
3028,640,640,1.0,409600,1
3029,640,640,1.0,409600,1
3030,640,640,1.0,409600,1
3031,640,640,1.0,409600,7
3032,640,640,1.0,409600,5
3033,640,640,1.0,409600,2
3034,640,640,1.0,409600,4
3035,640,640,1.0,409600,1
3036,640,640,1.0,409600,3
3037,640,640,1.0,409600,6
3038,640,640,1.0,409600,1
3039,640,640,1.0,409600,1
3040,640,640,1.0,409600,1
3041,640,640,1.0,409600,1
3042,640,640,1.0,409600,3
3043,640,640,1.0,409600,2
3044,640,640,1.0,409600,1
3045,640,640,1.0,409600,1
3046,640,640,1.0,409600,1
3047,640,640,1.0,409600,1
3048,640,640,1.0,409600,1
3049,640,640,1.0,409600,1
3050,640,640,1.0,409600,1
3051,640,640,1.0,409600,1
3052,640,640,1.0,409600,1
3053,640,640,1.0,409600,1
3054,640,640,1.0,409600,1
3055,640,640,1.0,409600,1
3056,640,640,1.0,409600,3
3057,640,640,1.0,409600,2
3058,640,640,1.0,409600,1
3059,640,640,1.0,409600,2
3060,640,640,1.0,409600,1
3061,640,640,1.0,409600,10
3062,640,640,1.0,409600,1
3063,640,640,1.0,409600,3
3064,640,640,1.0,409600,1
3065,640,640,1.0,409600,1
3066,640,640,1.0,409600,1
3067,640,640,1.0,409600,1
3068,640,640,1.0,409600,2
3069,640,640,1.0,409600,8
3070,640,640,1.0,409600,2
3071,640,640,1.0,409600,3
3072,640,640,1.0,409600,1
3073,640,640,1.0,409600,1
3074,640,640,1.0,409600,1
3075,640,640,1.0,409600,4
3076,640,640,1.0,409600,2
3077,640,640,1.0,409600,1
3078,640,640,1.0,409600,1
3079,640,640,1.0,409600,1
3080,640,640,1.0,409600,3
3081,640,640,1.0,409600,1
3082,640,640,1.0,409600,1
3083,640,640,1.0,409600,1
3084,640,640,1.0,409600,2
3085,640,640,1.0,409600,2
3086,640,640,1.0,409600,1
3087,640,640,1.0,409600,1
3088,640,640,1.0,409600,1
3089,640,640,1.0,409600,1
3090,640,640,1.0,409600,2
3091,640,640,1.0,409600,1
3092,640,640,1.0,409600,2
3093,640,640,1.0,409600,4
3094,640,640,1.0,409600,2
3095,640,640,1.0,409600,2
3096,640,640,1.0,409600,5
3097,640,640,1.0,409600,5
3098,640,640,1.0,409600,8
3099,640,640,1.0,409600,1
3100,640,640,1.0,409600,6
3101,640,640,1.0,409600,1
3102,640,640,1.0,409600,1
3103,640,640,1.0,409600,1
3104,640,640,1.0,409600,1
3105,640,640,1.0,409600,3
3106,640,640,1.0,409600,1
3107,640,640,1.0,409600,1
3108,640,640,1.0,409600,5
3109,640,640,1.0,409600,1
3110,640,640,1.0,409600,1
3111,640,640,1.0,409600,3
3112,640,640,1.0,409600,4
3113,640,640,1.0,409600,4
3114,640,640,1.0,409600,2
3115,640,640,1.0,409600,1
3116,640,640,1.0,409600,7
3117,640,640,1.0,409600,1
3118,640,640,1.0,409600,2
3119,640,640,1.0,409600,1
3120,640,640,1.0,409600,1
3121,640,640,1.0,409600,1
3122,640,640,1.0,409600,5
3123,640,640,1.0,409600,2
3124,640,640,1.0,409600,3
3125,640,640,1.0,409600,1
3126,640,640,1.0,409600,2
3127,640,640,1.0,409600,3
3128,640,640,1.0,409600,1
3129,640,640,1.0,409600,1
3130,640,640,1.0,409600,2
3131,640,640,1.0,409600,1
3132,640,640,1.0,409600,1
3133,640,640,1.0,409600,7
3134,640,640,1.0,409600,1
3135,640,640,1.0,409600,6
3136,640,640,1.0,409600,4
3137,640,640,1.0,409600,1
3138,640,640,1.0,409600,1
3139,640,640,1.0,409600,1
3140,640,640,1.0,409600,1
3141,640,640,1.0,409600,3
3142,640,640,1.0,409600,1
3143,640,640,1.0,409600,2
3144,640,640,1.0,409600,2
3145,640,640,1.0,409600,1
3146,640,640,1.0,409600,1
